row_id,n_tokens,suffix3,label,CharBiRNN__seed42,CharBiRNN__seed7,CharBiRNN__seed123,CharBiRNN__seed2024,CharBiRNN__seed777,CharBiLSTM__seed42,CharBiLSTM__seed7,CharBiLSTM__seed123,CharBiLSTM__seed2024,CharBiLSTM__seed777,CharBiGRU__seed42,CharBiGRU__seed7,CharBiGRU__seed123,CharBiGRU__seed2024,CharBiGRU__seed777,CharTransformer__seed42,CharTransformer__seed7,CharTransformer__seed123,CharTransformer__seed2024,CharTransformer__seed777,WordBiRNN__seed42,WordBiRNN__seed7,WordBiRNN__seed123,WordBiRNN__seed2024,WordBiRNN__seed777,WordBiLSTM__seed42,WordBiLSTM__seed7,WordBiLSTM__seed123,WordBiLSTM__seed2024,WordBiLSTM__seed777,WordBiGRU__seed42,WordBiGRU__seed7,WordBiGRU__seed123,WordBiGRU__seed2024,WordBiGRU__seed777,WordTransformer__seed42,WordTransformer__seed7,WordTransformer__seed123,WordTransformer__seed2024,WordTransformer__seed777
1114,2,ati,1,0.999152,0.997292,0.999348,0.999413,0.998692,0.998311,0.999661,0.999266,0.997483,0.999518,0.999585,0.999397,0.999469,0.999186,0.999131,0.999491,0.999462,0.999462,0.999781,0.999451,0.999957,0.999935,0.999981,0.999818,0.999864,0.999992,0.999996,0.999998,0.999999,0.99995,0.999998,0.999993,0.999998,0.999999,0.99999,0.998713,0.998856,0.998389,0.998867,0.999051
1115,3,ari,1,0.9993,0.999659,0.999757,0.998173,0.999329,0.998198,0.998322,0.99894,0.997075,0.997909,0.998248,0.999697,0.999326,0.998684,0.998162,0.999628,0.999372,0.999425,0.99901,0.999284,0.99993,0.997313,0.999222,0.999849,0.999608,0.999997,0.999964,0.999976,0.999806,0.99994,0.999995,0.999911,0.999988,0.999503,0.999985,0.99855,0.998923,0.998567,0.998859,0.998769
1116,1,wan,0,0.00014,2.7e-05,0.000328,0.000109,0.002309,0.002143,0.00492,0.001567,0.000666,0.011216,0.00067,0.000603,0.001492,0.003058,0.003874,0.00139,0.001899,0.000457,0.00077,0.001117,0.002559,0.067063,0.011619,0.028361,0.45893,0.002518,0.037219,0.032074,0.017753,0.182299,0.006294,0.039109,0.018488,0.018749,0.10639,0.001461,0.001055,0.006894,0.001149,0.001388
1117,2,kah,1,0.999533,0.99791,0.999724,0.999847,0.999754,0.999472,0.999496,0.999354,0.999851,0.999475,0.999743,0.999386,0.998514,0.999565,0.999639,0.999712,0.999425,0.999311,0.99958,0.999018,0.999167,0.998099,0.998887,0.998743,0.998924,0.997692,0.999184,0.998265,0.998474,0.998158,0.999303,0.9975,0.998299,0.998719,0.998635,0.998008,0.998297,0.997717,0.998074,0.998152
1118,1,rti,1,0.996969,0.999351,0.996244,0.999759,0.999258,0.998515,0.995964,0.99644,0.998503,0.997426,0.996869,0.998561,0.998543,0.996563,0.996896,0.998314,0.998466,0.996135,0.998269,0.998032,0.993823,0.999672,0.99772,0.999746,0.998505,0.993174,0.982705,0.993162,0.995969,0.990662,0.986797,0.987644,0.992562,0.999809,0.995917,0.998761,0.998885,0.99837,0.996257,0.997778
1119,3,han,0,0.000847,0.002221,0.002656,0.000481,0.000438,0.00087,0.000565,0.000689,6.1e-05,0.001654,0.000277,0.000486,0.000595,0.001001,0.001498,0.000701,0.000387,0.003173,0.000359,0.000813,0.001131,0.004176,0.000815,7.1e-05,0.001518,1.1e-05,0.000274,0.000969,0.000133,0.00024,1.4e-05,0.000292,5.2e-05,4e-06,3e-06,0.001361,0.00115,0.001503,0.000897,0.001191
1120,3,wan,0,0.000162,0.000609,0.000275,0.000782,0.002085,0.000339,0.000624,0.000144,4.1e-05,0.000527,0.003515,0.000718,0.000739,0.000852,0.002087,0.00011,0.000358,0.000279,0.000491,0.000468,4e-06,8e-06,1.2e-05,5.4e-05,0.000206,0.0,2e-06,7e-06,1.5e-05,1.4e-05,1e-06,5.3e-05,2e-06,0.0,2e-06,0.001263,0.000932,0.001153,0.000845,0.001221
1121,2,ona,0,0.000519,0.001514,0.003427,0.000116,0.000303,0.001009,0.002943,0.001702,0.000762,0.011282,0.002906,0.002691,0.000117,0.004866,0.001612,0.001172,0.000511,0.001573,0.001681,0.001056,0.00073,0.000175,0.001638,0.001637,0.002009,0.001495,0.002275,0.001312,0.001094,0.001585,0.001333,0.002472,0.001646,0.00081,0.001309,0.002313,0.001534,0.002189,0.001513,0.003009
1122,1,omo,0,0.000546,0.000249,0.000303,0.000131,5.5e-05,0.001432,0.002074,0.000917,0.000751,0.002567,0.000675,0.002094,0.001333,0.000903,0.001065,0.000917,0.000181,0.000946,0.000411,0.000735,0.020697,0.010163,0.025314,0.006963,0.550302,0.02296,0.029896,0.023316,0.013023,0.030758,0.015185,0.023306,0.094256,0.003342,0.060922,0.002178,0.000758,0.001313,0.000852,0.002482
1123,1,yem,1,0.989336,0.99247,0.344645,0.999123,0.730347,0.593529,0.864554,0.484461,0.974545,0.763168,0.800696,0.993737,0.998319,0.742866,0.882476,0.990878,0.997433,0.937493,0.985377,0.995805,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1124,2,nto,0,0.000775,0.001073,0.001221,0.002379,0.001591,0.000588,0.000738,0.00071,0.000826,0.001135,0.00042,0.00277,0.002034,0.000661,0.000992,0.000327,0.000428,0.000242,0.000214,0.000434,0.000428,0.00061,0.000517,0.003168,0.021293,0.002184,0.003025,0.000301,0.007997,0.010277,0.003554,0.001231,0.002495,0.002496,0.013675,0.001742,0.001034,0.002569,0.001323,0.00117
1125,2,gas,0,0.053827,0.064023,0.201501,0.167396,0.557828,0.041459,0.078395,0.078675,0.021884,0.050733,0.034261,0.023981,0.595455,0.137977,0.141077,0.025813,0.044698,0.023426,0.169946,0.041228,0.563957,0.590659,0.557568,0.588946,0.64356,0.815186,0.769431,0.718762,0.717867,0.576578,0.763679,0.73708,0.719486,0.59271,0.752536,0.586368,0.659327,0.69002,0.561238,0.554502
1126,1,ati,1,0.999934,0.998641,0.999211,0.999779,0.999064,0.997206,0.996522,0.998597,0.991509,0.99255,0.996966,0.998462,0.998857,0.988348,0.996367,0.997026,0.997618,0.996683,0.995849,0.99677,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1127,2,roh,1,0.992964,0.995647,0.998307,0.999207,0.999502,0.997248,0.998544,0.999144,0.993193,0.998179,0.998744,0.999056,0.99888,0.998679,0.999013,0.999227,0.999493,0.998092,0.999543,0.998737,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
1128,1,man,0,0.000461,0.000724,0.001015,0.000338,0.000256,0.001739,0.020396,0.018951,0.000762,0.018371,0.003009,0.00314,0.00074,0.009548,0.000812,0.000257,0.000415,0.000305,0.000392,0.001168,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1129,1,rah,1,0.998476,0.999418,0.989371,0.994719,0.999513,0.992899,0.99217,0.976272,0.980437,0.976208,0.955649,0.998892,0.998527,0.970471,0.977722,0.997454,0.998433,0.997548,0.99895,0.998108,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1130,2,nto,0,0.000588,0.001441,0.003493,0.001569,0.004659,0.004391,0.001836,6e-05,0.000115,0.000665,0.004414,0.002154,0.005945,0.001403,0.002801,0.000132,0.000256,0.000268,0.000307,0.000495,0.000322,5.9e-05,0.001673,0.001793,0.000767,0.000776,0.000212,0.003123,0.001949,0.001127,0.000554,0.000759,0.001961,0.003106,0.00012,0.001098,0.000971,0.002191,0.000852,0.001536
1131,1,rno,0,0.000431,0.002754,0.003317,0.003406,0.001436,0.006687,0.024117,0.003139,0.005377,0.009235,0.00334,0.006809,0.005988,0.009689,0.006701,0.001024,0.001328,0.000964,0.004518,0.001187,0.347114,0.01634,0.019639,0.00513,0.01239,0.071635,0.062276,0.120606,0.017257,0.03335,0.110085,0.066013,0.058528,0.046172,0.066905,0.407021,0.000943,0.004799,0.000824,0.001356
1132,1,rti,1,0.992828,0.991876,0.992484,0.987483,0.992962,0.99755,0.975862,0.998998,0.984628,0.986473,0.987414,0.997537,0.993534,0.985892,0.980402,0.998601,0.994565,0.991726,0.997507,0.992414,0.999851,0.975806,0.00644,0.838327,0.996883,0.952334,0.865899,0.879029,0.981546,0.887168,0.994501,0.768901,0.422993,0.988255,0.885523,0.998553,0.99801,0.997524,0.998068,0.995649
1133,3,. s,0,0.002071,0.002099,0.001475,0.000449,0.001954,0.00206,0.003692,0.000879,0.000707,0.007108,0.003079,0.007575,0.002458,0.004888,0.003275,0.000493,0.000337,0.000762,0.000887,0.00212,0.291173,0.012023,0.074359,0.045384,0.015818,0.059532,0.022622,0.024082,0.024914,0.025567,0.015579,0.007795,0.004548,0.012073,0.025738,0.012684,0.061873,0.060708,0.07448,0.009596
1134,2,udi,0,0.00013,0.002205,0.001445,0.001177,0.001422,0.000467,0.001696,0.000162,0.000291,0.001238,0.000679,0.003892,0.001047,0.000778,0.000613,0.000245,0.000214,0.00018,0.000363,0.000298,0.000339,2.8e-05,0.00021,0.000133,0.0008,0.000309,0.00012,0.00014,0.000193,0.000287,0.000131,0.000609,0.000267,4.3e-05,0.000205,0.001347,0.000759,0.001332,0.000834,0.001166
1135,1,ono,0,0.000529,6.7e-05,0.000252,0.000244,0.001594,0.001083,0.000637,0.000255,0.000774,0.000896,0.000558,0.000574,0.00086,0.0004,0.000662,0.000166,0.000116,0.000265,0.000429,0.000434,0.044385,0.012124,0.011313,0.0025,0.029701,0.099502,0.034803,0.00977,0.002958,0.035046,0.121162,0.081751,0.005548,0.009219,0.003926,0.001593,0.000786,0.093522,0.003127,0.000927
1136,2,ati,1,0.989114,0.996959,0.997319,0.997333,0.989223,0.999214,0.996555,0.997803,0.999136,0.997812,0.997363,0.995339,0.998057,0.997125,0.997388,0.999137,0.999171,0.999178,0.999494,0.999204,0.996703,0.998353,0.995871,0.991193,0.999296,0.999571,0.993621,0.992395,0.996548,0.998038,0.998469,0.99435,0.994513,0.994495,0.999125,0.997427,0.998248,0.994804,0.997121,0.996872
1137,2,ani,0,0.004545,0.020283,0.064409,0.078929,0.03753,0.016099,0.052719,0.006767,0.0313,0.030655,0.006913,0.017301,0.006906,0.009388,0.071297,0.004592,0.002911,0.016994,0.002767,0.086724,0.006773,0.000208,0.015313,0.003333,0.01108,0.010774,0.010251,0.001457,0.00616,0.086654,0.018389,0.0023,0.004157,0.00047,0.027333,0.003963,0.001358,0.012626,0.001173,0.004078
1138,1,ati,1,0.999667,0.999542,0.997531,0.99814,0.998688,0.991658,0.991739,0.984373,0.989672,0.981718,0.972658,0.997198,0.992591,0.995482,0.977228,0.999018,0.998676,0.996268,0.99874,0.998108,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1139,2,yan,0,0.007564,0.00698,0.005862,0.000312,0.009772,0.021515,0.012447,0.02665,0.003612,0.021392,0.016603,0.025035,0.003023,0.039274,0.009868,0.000401,0.000771,0.000368,0.000439,0.000577,0.006313,0.001476,0.003401,0.011758,0.003106,0.006783,0.01221,0.003571,0.010948,0.005165,0.003993,0.01472,0.003214,0.004059,0.011896,0.001992,0.000775,0.004064,0.000893,0.001509
1140,2,ana,1,0.998006,0.995617,0.998126,0.996134,0.996616,0.998515,0.999006,0.999006,0.999421,0.998182,0.997324,0.997081,0.999441,0.999099,0.998398,0.998499,0.998532,0.998202,0.998959,0.99916,0.982128,0.999405,0.987577,0.999084,0.994118,0.98309,0.994665,0.998091,0.998176,0.996229,0.988787,0.997887,0.997583,0.999703,0.9967,0.997206,0.998328,0.996167,0.997291,0.98094
1141,2,nto,0,0.000463,0.003202,0.000671,0.001941,0.000407,0.00124,0.000286,0.000635,0.000331,0.002546,0.000914,0.00216,0.000811,0.001386,0.000265,0.000263,0.000261,0.000251,0.000328,0.00031,6.6e-05,1.2e-05,0.000154,6.7e-05,6.4e-05,0.000133,3e-06,7.5e-05,3.5e-05,3e-05,4.7e-05,1.2e-05,3.2e-05,2.5e-05,3.5e-05,0.001214,0.001128,0.001293,0.000832,0.00107
1142,2,man,0,7.5e-05,0.000337,0.0007,0.000189,0.000153,0.000608,0.000668,0.000656,8.5e-05,0.000904,0.000312,0.000429,8.5e-05,0.000361,0.000424,0.000328,0.00026,0.000216,0.000446,0.000465,0.045037,0.007766,0.01572,0.029595,0.094683,0.01733,0.020177,0.029028,0.004293,0.014187,0.008037,0.010519,0.033404,0.00934,0.023448,0.018174,0.006444,0.014945,0.006785,0.026753
1143,1,rmi,1,0.513056,0.706257,0.461192,0.877644,0.06359,0.365182,0.59028,0.664774,0.818831,0.560937,0.21327,0.853344,0.801761,0.844404,0.47548,0.294616,0.218853,0.531408,0.634952,0.577056,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1144,2,nto,0,0.000557,0.001553,0.003374,0.002091,0.001506,0.000455,0.000222,0.000147,0.000226,0.000924,0.00114,0.001907,0.004603,0.003314,0.001434,0.000165,0.000234,0.000265,0.000305,0.000299,0.000857,0.000431,0.00102,0.00046,0.000371,0.000593,3.8e-05,0.000283,4.8e-05,0.000234,0.000308,0.000416,0.000392,1.3e-05,0.00024,0.001361,0.000983,0.001221,0.000824,0.00118
1145,3,tra,0,0.001152,0.00075,0.000527,0.004624,0.000138,0.00085,0.00013,6.4e-05,0.0003,0.000582,0.000319,0.000522,0.001122,0.000192,0.000314,0.000235,0.000484,0.00058,0.000295,0.000434,0.00021,0.000297,1.4e-05,3.5e-05,0.00112,8e-06,3e-06,0.000184,0.000343,0.000137,6.4e-05,2.6e-05,8.1e-05,0.000105,6.2e-05,0.0016,0.001064,0.001198,0.000943,0.001196
1146,2,nut,0,0.014865,0.027551,0.012278,0.04679,0.030518,0.005872,0.015853,0.023328,0.00256,0.016066,0.020802,0.019021,0.184943,0.005566,0.00889,0.000433,0.010182,0.017672,0.011136,0.001337,0.996932,0.99947,0.957253,0.985069,0.85297,0.913209,0.99803,0.962296,0.990453,0.869761,0.985806,0.998911,0.971602,0.99735,0.906851,0.938275,0.949297,0.996424,0.960954,0.973722
1147,1,ati,1,0.999071,0.999115,0.993585,0.999067,0.994161,0.992263,0.979242,0.99721,0.994822,0.987223,0.972486,0.997309,0.991648,0.991805,0.974246,0.998147,0.998752,0.99789,0.998938,0.998343,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1148,2,nto,0,0.000892,0.003253,0.00514,0.002009,0.001377,0.010721,0.016388,0.010748,0.013056,0.022027,0.002451,0.003191,0.002983,0.017841,0.015515,0.001869,0.007507,0.001874,0.00147,0.010738,0.00068,2e-06,5.3e-05,0.008788,9.2e-05,8.2e-05,0.00034,2.7e-05,0.000411,6e-05,0.000215,0.00025,3.3e-05,0.000384,0.000231,0.001475,0.000987,0.001352,0.000859,0.001361
1149,2,dah,1,0.999579,0.999802,0.999864,0.99924,0.999964,0.999343,0.998974,0.99948,0.998373,0.999791,0.998891,0.997755,0.999471,0.999901,0.999798,0.999577,0.998938,0.999187,0.999554,0.999263,0.999465,0.999763,0.99939,0.999787,0.999631,0.999394,0.999753,0.999626,0.999712,0.998992,0.999542,0.999128,0.999869,0.999941,0.999934,0.997913,0.998527,0.997525,0.997352,0.997037
1150,3,ari,1,0.999981,0.999967,0.999992,0.99996,0.999918,0.99976,0.99989,0.999982,0.999381,0.999894,0.999944,0.999939,0.999832,0.999791,0.999939,0.999116,0.999372,0.999533,0.999246,0.999423,0.999945,0.999958,0.999986,0.999994,0.999892,0.999995,0.999967,0.999997,0.999974,0.999995,0.999999,0.999812,0.999999,0.999922,0.999999,0.99865,0.998971,0.998361,0.998908,0.998976
1151,2,ati,1,0.999929,0.999726,0.998389,0.999917,0.998771,0.999523,0.999794,0.99982,0.999223,0.999688,0.999534,0.999448,0.999292,0.998556,0.999199,0.99942,0.999525,0.999383,0.999644,0.999596,0.9999,0.999962,0.999724,0.999826,0.999934,0.997888,0.999883,0.999931,0.999674,0.993614,0.998657,0.999476,0.999982,0.999678,0.999992,0.998328,0.998978,0.99847,0.998867,0.998967
1152,1,ono,0,7.3e-05,0.000274,0.000474,0.000223,0.002319,0.000905,0.001542,0.00072,0.004068,0.000524,0.000333,0.000708,0.002059,0.000605,0.002328,0.000303,0.000444,0.000605,0.000921,0.00086,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1153,1,tmi,1,0.94807,0.386949,0.437604,0.958584,0.44062,0.96938,0.752008,0.825287,0.938999,0.822277,0.946716,0.871905,0.882816,0.839002,0.691674,0.937455,0.936865,0.680595,0.861475,0.852037,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1154,2,ani,1,0.994862,0.997686,0.997684,0.99791,0.998029,0.998554,0.998144,0.99666,0.999015,0.998277,0.998662,0.998036,0.999021,0.997837,0.995843,0.999121,0.999253,0.998948,0.999291,0.999198,0.99984,0.999926,0.999555,0.999914,0.997622,0.999514,0.998712,0.999877,0.999615,0.998336,0.9998,0.999814,0.999525,0.999568,0.997956,0.998272,0.998922,0.998446,0.998802,0.998904
1155,3,ini,1,0.999173,0.998498,0.998009,0.999566,0.999325,0.999193,0.998613,0.998953,0.998322,0.999541,0.999063,0.995453,0.997534,0.998132,0.999049,0.99943,0.998274,0.998973,0.999096,0.999327,0.999867,0.999946,0.997999,0.997947,0.99988,0.999758,0.999818,0.999802,0.999949,0.999834,0.999911,0.999892,0.999785,0.999583,0.999381,0.997762,0.998317,0.997042,0.997629,0.993798
1156,2,min,0,0.00149,0.001072,0.009543,0.004116,0.00184,0.011676,0.016283,0.001775,0.009972,0.027937,0.0127,0.004888,0.020974,0.012281,0.013809,0.002488,0.001131,0.008585,0.002583,0.002842,0.000404,0.000182,0.002215,0.000492,0.000235,0.002689,0.004155,0.00158,0.000555,0.013859,0.017486,0.002002,0.003155,1.3e-05,0.000506,0.001438,0.001289,0.00203,0.000917,0.001561
1157,1,iah,1,0.999058,0.995547,0.997899,0.99693,0.99761,0.996793,0.992309,0.994247,0.994951,0.998623,0.997327,0.987384,0.997059,0.995244,0.997078,0.998839,0.998534,0.998452,0.999459,0.998768,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1158,1,rin,0,0.006194,0.069149,0.003165,0.003062,0.00608,0.008454,0.044004,0.00095,0.002548,0.026383,0.013185,0.093848,0.014672,0.016896,0.04662,0.010461,0.005357,0.010875,0.002769,0.004613,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1159,1,din,0,6.8e-05,0.001775,0.000778,0.000313,0.003351,0.003814,0.011173,0.002187,0.001528,0.010411,0.001079,0.003162,0.000626,0.002303,0.009223,0.000342,0.000569,0.000246,0.000823,0.003824,0.005319,0.001109,0.027086,0.140946,0.006835,0.136622,0.041431,0.068879,0.004734,0.017372,0.107647,0.189128,0.143184,0.003979,0.500828,0.001377,0.029999,0.938164,0.000871,0.254963
1160,2,ham,0,0.000331,0.001376,0.003443,0.000264,0.003931,0.001109,0.010215,0.002657,0.000706,0.005916,0.001784,0.003812,0.001675,0.001556,0.009601,0.000342,0.00052,0.000403,0.000467,0.000683,0.004725,0.000358,0.006492,0.002727,0.000573,0.001874,0.005773,0.003706,0.001285,0.000102,0.006435,0.001591,0.008623,0.000318,0.002351,0.001219,0.001041,0.001791,0.000892,0.003928
1161,2,nti,1,0.999332,0.999447,0.999543,0.999659,0.999417,0.997147,0.995432,0.988774,0.992824,0.995446,0.998239,0.999229,0.997139,0.99111,0.992641,0.998801,0.998814,0.998972,0.998348,0.998913,0.99812,0.999806,0.99894,0.997382,0.999834,0.999171,0.998837,0.99832,0.997875,0.998294,0.997948,0.999377,0.996486,0.999742,0.998809,0.998697,0.999045,0.998614,0.998875,0.998421
1162,4,ari,1,0.9986,0.999824,0.999294,0.99976,0.999847,0.999739,0.999874,0.999373,0.999565,0.999948,0.99958,0.999579,0.999736,0.999422,0.999769,0.999449,0.999571,0.99956,0.999697,0.999664,0.999989,0.9999,0.999947,0.999846,0.999788,0.999992,0.999844,0.999905,0.999983,0.999975,0.999996,0.99997,0.999992,0.999962,0.999918,0.998508,0.998988,0.998464,0.998761,0.998722
1163,2,roh,1,0.985579,0.953045,0.996572,0.992084,0.993106,0.994808,0.998629,0.997871,0.99341,0.995396,0.996088,0.988115,0.997296,0.981523,0.997607,0.999639,0.999592,0.999417,0.999558,0.999104,0.587976,0.542792,0.566909,0.634653,0.620387,0.605326,0.604396,0.602184,0.633924,0.612521,0.634842,0.593309,0.602124,0.601285,0.622389,0.549982,0.556574,0.573195,0.51686,0.600849
1164,1,man,0,0.000164,0.004119,0.001099,0.000215,0.000353,0.003645,0.010529,0.003474,0.000637,0.003021,0.000496,0.001913,0.001831,0.004201,0.001287,0.000239,0.000413,0.000547,0.000357,0.002215,0.023619,0.039754,0.204014,0.108669,0.005228,0.012056,0.120563,0.045229,0.038847,0.052306,0.02722,0.230742,0.129054,0.062756,0.018358,0.001411,0.001614,0.014171,0.001875,0.001172
1165,2,rni,1,0.996214,0.994145,0.992126,0.999343,0.998327,0.998466,0.998849,0.99595,0.993672,0.99844,0.997215,0.999641,0.999587,0.98991,0.988762,0.9994,0.998676,0.998495,0.997672,0.999216,0.999814,0.999194,0.997073,0.998939,0.999487,0.999153,0.999617,0.994762,0.999518,0.995436,0.999619,0.999267,0.994708,0.999726,0.998993,0.998725,0.998836,0.998178,0.99875,0.998882
1166,3,ana,0,0.002595,0.002629,0.015407,0.008711,0.001926,0.003369,0.004258,0.004932,0.002006,0.006775,0.012438,0.003038,0.006518,0.003147,0.012234,0.00077,0.006068,0.002367,0.00153,0.006183,6.1e-05,0.000325,0.000157,0.000169,0.000614,0.000156,4.3e-05,2.9e-05,0.00011,7.8e-05,0.000187,6e-06,8.2e-05,0.0,0.000168,0.001269,0.001377,0.001355,0.001048,0.001321
1167,4,ani,1,0.997618,0.997772,0.996524,0.999153,0.99819,0.979576,0.997415,0.999574,0.999352,0.997551,0.998993,0.996871,0.998409,0.994736,0.985556,0.9997,0.998787,0.998902,0.999214,0.998757,0.998663,0.999968,0.999529,0.999324,0.999501,0.999992,0.99995,0.999921,0.999951,0.999975,0.999976,0.999758,1.0,0.999848,0.999991,0.998427,0.998734,0.998206,0.998948,0.998197
1168,4,bsy,0,0.022075,0.015651,0.021015,0.017058,0.017794,0.040929,0.016712,0.015889,0.008019,0.024239,0.02518,0.048766,0.217209,0.047267,0.005349,0.005303,0.000873,0.02071,0.021575,0.009983,0.009865,0.208348,0.017344,0.009403,0.17568,0.01135,0.255922,0.004915,0.004454,0.22603,0.081161,0.126748,0.219528,0.020107,0.508602,0.02173,0.002101,0.012984,0.93044,0.005882
1169,1,oan,0,0.000572,0.003348,0.001004,0.019714,0.007171,0.019671,0.058586,0.001279,0.001907,0.017,0.00891,0.001654,0.001899,0.021276,0.010122,0.001277,0.00147,0.007285,0.00261,0.080171,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1170,1,rni,1,0.996904,0.998135,0.999353,0.996628,0.984644,0.997951,0.929236,0.995363,0.976908,0.982514,0.987516,0.997994,0.99837,0.981015,0.983319,0.993019,0.987136,0.974912,0.985784,0.95727,0.996689,0.991953,0.825171,0.988136,0.967076,0.996566,0.897505,0.549858,0.942236,0.827918,0.966713,0.918808,0.751182,0.957391,0.924079,0.99828,0.997739,0.996706,0.998715,0.995341
1171,1,ani,1,0.999416,0.998914,0.999629,0.999702,0.999741,0.994392,0.998269,0.991486,0.99043,0.997906,0.998641,0.998579,0.998768,0.995945,0.996255,0.995228,0.994604,0.994597,0.991627,0.994408,0.563039,0.540982,0.587362,0.586701,0.636935,0.617674,0.607226,0.600823,0.564327,0.579033,0.617185,0.596724,0.56696,0.592583,0.636741,0.551216,0.549145,0.571163,0.50682,0.575393
1172,2,nto,0,0.001133,0.002061,0.001846,0.001255,0.002858,0.00049,0.000165,0.001047,0.00021,0.00119,0.002045,0.001786,0.002041,0.001119,0.000362,0.000114,0.000312,0.000244,0.000246,0.000259,0.001497,0.049018,0.018841,0.000717,0.000966,0.027195,0.020205,0.020778,0.000744,0.000652,0.003582,0.040339,0.013771,0.005928,0.001823,0.001668,0.040302,0.005473,0.02985,0.009702
1173,1,mat,0,0.002397,0.020355,0.00661,0.002028,0.177932,0.051368,0.188516,0.054934,0.017771,0.183841,0.039679,0.050515,0.03113,0.046259,0.051826,0.00062,0.0012,0.007049,0.001284,0.001609,0.000835,0.000203,0.001144,0.000984,0.000417,0.000706,0.001138,0.000259,0.000121,0.00042,0.001504,0.003169,0.003116,0.000494,0.000155,0.001281,0.000806,0.001107,0.00083,0.001111
